product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,ingredients,price_usd,primary_category,secondary_category
P9941,Essential-C Cleanser,4164,Murad,18246,4.4962,391.0,"['Water, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Glycerin, Butylene Glycol, Aminomethyl Propanol, Polysorbate 20, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Phospholipids, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Ascorbic Acid, Chitosan, Rice Amino Acids, Zinc Aspartate, Allantoin, Sodium PCA, Lactose, Cellulose, Hydroxypropyl Methylcellulose, Propyl Gallate, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Limonene, Linalool, Orange Oil, Mandarin Orange Peel Oil, Basil Oil, Grapefruit Peel Oil, Galbanum Resin Oil, Fragrance, Iron Oxides (CI 77492).']",44.0,Skincare,Cleansers
P417980,City Skin Age Defense Broad Spectrum SPF 50 PA++++,4164,Murad,26245,4.3219,351.0,"['Water (Aqua), Dimethicone, C12-15 Alkyl Benzoate, Glycerin, Triheptanoin, Caprylic/Capric Triglyceride, C13-16 Isoparaffin, Argania Spinosa Kernel Oil, Tocopheryl Acetate, Polyurethane-35, Polyhydroxystearic Acid, Polymethylsilsesquioxane, Dimethicone/Vinyl Dimethicone Crosspolymer, Avena Sativa (Oat) Kernel Extract, Xanthophyll, Retinyl Palmitate, Ascorbic Acid, Bisabolol, Hydrolyzed Jojoba Esters, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Biosaccharide Gum-4, Hydroxyphenyl Propamidobenzoic Acid, Silica, Tapioca Starch, Sucrose, Pentylene Glycol, Butylene Glycol, Dimethicone/PEG-10/15 Crosspolymer, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, PEG-8 Dimethicone, Octyldodecanol, Sodium Propoxyhydroxypropyl Thiosulfate Silica, PEG/PPG-18/18 Dimethicone, Triethoxycaprylylsilane, Aluminum Stearate, Alumina, Ethylhexylglycerin, Phenoxyethanol, Iron Oxides (CI 77491).']",69.0,Skincare,Sunscreen
P453929,Retinol Youth Renewal Night Cream,4164,Murad,21491,4.6078,334.0,"['Water/Aqua/Eau, Isostearyl Hydroxystearate, Niacinamide, Propanediol,  Caprylic/Capric Triglyceride, C14-22 Alcohols, Polymethylsilsesquioxane, Dimethicone, Cetyl Alcohol, Glyceryl Stearate, Hydrolyzed Yeast Extract, Isopropyl Palmitate, Retinol, Retinyl Propionate, Oleyl Alcohol, Sodium Hyaluronate, Serine, Hexyldecanol, Glycine Soja (Soybean) Extract, Tocopheryl Acetate, Glycine Soja  (Soybean) Sterols, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Glycerin, Polyglucuronic Acid, C12-20 Alkyl Glucoside, Dioscorea Villosa (Wild Yam) Room Extract, Pentylene Glycol, Glyceryl Polyacrylate, Algin, Caprylyl Glycol, Swertia Chirata Extract, Lecithin, Pullulan, Disodium Phosphate, Potassium Phosphate, PEG-75 Stearate, Ceteth-20,  Steareth-20, Cetyl Hydroxethylcellulose, Phenoxyethanol, Ethylhexylglycerin, Picolinamide, Disodium EDTA, Sodium Hydroxide, Hexylene Glycol, Sodium Benzotriazolyl Butylphenol Sulfonate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Yellow 5 (CI 19140), Red 4 (CI 14700), Alpha-Isomethyl Ionone, Citronellol, Fragrance (Parfum).']",88.0,Skincare,Moisturizers
P4032,Hydrating Toner,4164,Murad,15366,4.2934,317.0,"['Water, Butylene Glycol, Witch Hazel Water, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Carrageenan Extract, Peach Fruit Extract, Anthemis Nobilis Flower Extract, Sodium PCA, Lecithin, Tocopherol, Magnesium Ascorbyl Phosphate, Grape Seed Extract, Cucumber Fruit Extract, PEG-12 Dimethicone, PEG-40 Hydrogenated Castor Oil, Sodium Citrate, Disodium EDTA, Chlorphenesin, Methylisothiazolinone, Benzyl Salicylate, Geraniol, Linalool, Citronellol, Fragrance, Orange 4 (CI 15510), Red 4 (CI 14700).']",42.0,Skincare,Cleansers
P9939,Essential-C Toner,4164,Murad,15154,4.3088,272.0,"['Water, Butylene Glycol, Witch Hazel Water, PEG-40 Hydrogenated Castor Oil, Sodium PCA, Betaine, Sorbitol, Glycine, Alanine, Proline, Serine, Threonine, Arginine, Lysine, Glutamic Acid, Rice Amino Acids, Zinc Aspartate, Dipotassium Glycyrrhizate, PEG-12 Dimethicone, Phospholipids, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Ascorbic Acid, Chitosan, Propyl Gallate, Bitter Orange Flower Extract, Echinacea Purpurea Extract, Orange Fruit Extract, Sodium Polyaspartate, Benzophenone-4, Polyquaternium-4, Disodium EDTA, Citric Acid, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Limonene, Linalool, Orange Peel Oil, Mandarin Orange Peel Oil, Basil Oil, Grapefruit Peel Oil, Galbanum Resin Oil, Fragrance, Green 3 (CI 42053).']",42.0,Skincare,Cleansers
P38217,Renewing Cleansing Cream,4164,Murad,7682,4.4646,254.0,"['Water, Sodium Cocoyl Isethionate, Glyceryl Stearate SE, Stearic Acid, Cetyl Alcohol, Glycerin, Prunus Armeniaca (Apricot) Kernel Oil, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Echium Plantagineum Seed Oil, Borago Officinalis Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Serenoa Serrulata Fruit Extract, Panthenol, Chondrus Crispus (Carrageenan) Extract, Chamomilla Recutita (Matricaria) Flower Extract , Sodium Hyaluronate, Imperata Cylindrica Root Extract, Sorbitol, Carica Papaya (Papaya) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Tocopherol, Ascorbyl Palmitate, Benzophenone-4, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Xanthan Gum, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Limonene, Linalool, Fragrance.']",45.0,Skincare,Cleansers
P500993,"The Sunscreen - 100% Mineral, Broad Spectrum SPF 30 with 20% Non-Nano Zinc, Hyaluronic Acid and Niacinamide",6323,Nécessaire,11896,4.5322,451.0,"['Aqua/Water/Eau, Caprylic/Capric Triglyceride, Squalane, Propanediol, Triheptanoin, Glycerin, Cetearyl Alcohol, C13-15 Alkane, Coco-Glucoside, Glyceryl Oleate Citrate, Laminaria Saccharina Extract, Zingiber Officinale (Ginger) Root Extract, Butyrospermum Parkii (Shea) Butter, Sodium Hyaluronate, Niacinamide, Tocopherol, Bisabolol, Panthenol, Pullulan, Sodium Stearoyl Glutamate, Cetearyl Glucoside, Silica, Tetrasodium Glutamate Diacetate, Polyglyceryl-3 Ricinoleate, Polyhydroxystearic Acid, Isostearic Acid, Lecithin, Sclerotium Gum, Xanthan Gum, Citric Acid, Sodium Hydroxide, Glyceryl Caprylate, Caprylyl Glycol, Caprylhydroxamic Acid, 20% Zinc Oxide']",25.0,Skincare,Sunscreen
P500039,The Neck Serum - With 5 Peptides | 9% Peptide Blend,6323,Nécessaire,21558,4.6903,226.0,"['Aqua/Water/Eau, Glycerin, Propanediol, Dicaprylyl Carbonate, Squalane, Coconut Alkanes, Cetearyl Olivate, Rosa Damascena Flower Water, Sorbitan Olivate, Niacinamide, Acetyl Hexapeptide-8, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Palmitoyl Tripeptide-5, Tocopherol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Citric Acid, Coco-Caprylate/Caprate, Xanthan Gum, Caprylhydroxamic Acid, Steareth-20, Chlorhexidine Digluconate, N-Hydroxysuccinimide, Chrysin, Cetyl Glyceryl Ether, Sodium Benzoate, Potassium Sorbate, Biotin, Caprylyl Glycol, Sodium Citrate, Citronellol, Geraniol.']",60.0,Skincare,Moisturizers
P453227,Truth Juice Daily Cleanser,5674,OLEHENRIKSEN,48054,4.2372,527.0,"['Aqua/Water/Eau, Sodium Cocoyl Isethionate, Sodium Cocoamphoacetate, Cocamidopropyl Hydroxysultaine, Sodium Chloride, Acrylates/Beheneth-25 Methacrylate Copolymer, Phenoxyethanol, Citrus Aurantium Dulcis (Orange) Oil, Glycol Distearate, Gluconolactone, Propanediol, Glycerin, 1,2-Hexanediol, Citrus Aurantium Dulcis (Orange) Peel Oil, Sodium Benzoate, Citrus Aurantium Dulcis (Orange) Fruit Water, Titanium Dioxide (Ci 77891), Citrus Sinensis (Orange) Fruit Extract, Triethyl Citrate, Caprylhydroxamic Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Hippophae Rhamnoides Kernel Extract, Lycium Barbarum Fruit Extract, Rosa Canina Fruit Extract, Calcium Gluconate, Helianthus Annuus (Sunflower) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Sodium Hydroxide, Yellow 6 (Ci 15985), Citric Acid, Potassium Sorbate, Xanthan Gum, Sodium Citrate, Limonene, Linalool.']",33.0,Skincare,Cleansers
P434546,Goodnight Glow Bakuchiol Sleeping Crème,5674,OLEHENRIKSEN,55708,3.8817,524.0,"['Water, Glycerin, Vitis Vinifera (Grape) Seed Oil, C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Lactic Acid, Glycolic Acid, Glyceryl Stearate, Potassium Hydroxide, Propanediol, Polysorbate 60, Panthenol, Dimethicone, Cetyl Alcohol, Parfum/Fragrance, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyacetophenone, Bakuchiol, Leontopodium Alpinum Callus Culture Extract, Isohexadecane, Linoleic Acid, Peg-75 Stearate, Phenoxyethanol, Cetearyl Glucoside, Polysorbate 80, Steareth-20, Ceteth-20, Linolenic Acid, Xanthan Gum, Citric Acid, Ethylhexylglycerin, Enteromorpha Compressa Extract, Sorbitan Oleate, Santalum Album (Sandalwood) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Limon (Lemon) Fruit Extract,  Glycyrrhiza Glabra (Licorice) Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Sodium Phytate, Silybum Marianum Fruit Extract, Ocimum Sanctum Leaf Extract, Tocopherol, Violet 2 (Ci 60730), Red 4 (Ci 14700), Limonene, Linalool, Citral.']",60.0,Skincare,Moisturizers
P503651,Dewtopia 5% AHA Firming Night Crème,5674,OLEHENRIKSEN,10448,4.8319,339.0,"['Aqua/Water/Eau, Glycerin, Vitis Vinifera (Grape) Seed Oil, Butyrospermum Parkii (Shea) Butter, C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Lactic Acid, Cetearyl Alcohol, Glycolic Acid, Glyceryl Stearate, Potassium Hydroxide, Propanediol, Panthenol, Citric Acid, Leontopodium Alpinum Callus Culture Extract, Riboflavin, Tocopherol, Tocopheryl Acetate, Bakuchiol, Linoleic Acid, Linolenic Acid, Enteromorpha Compressa Extract, Chamomilla Recutita (Matricaria) Flower Extract, Ocimum Sanctum Leaf Extract, Silybum Marianum Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Saccharum Officinarum (Sugar Cane) Extract/Extrait De Canne a Sucre, Santalum Album (Sandalwood) Extract, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantifolia (Lime) Peel Extract, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Citrus Limon (Lemon) Peel Oil, Cetyl Alcohol, Sorbitan Oleate, Leuconostoc/Radish Root Ferment Filtrate, Cetearyl Glucoside, Sodium Phytate, Glucose, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ceteth-20, Steareth-20, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Hydroxyacetophenone, Xanthan Gum, Dimethicone, Polysorbate 60, Polysorbate 80, PEG-75 Stearate, Isohexadecane, Phenoxyethanol, Triethyl Citrate, Ethylhexylglycerin, Dimethylhydroxy Furanone, Vanillin, Limonene, Linalool, Citral.']",60.0,Skincare,Moisturizers
P504043,Hydrabarrier Nourishing Face Oil,5674,OLEHENRIKSEN,14652,4.8186,204.0,"['Sambucus Nigra Seed Oil, Rosa Canina Seed Oil, Crambe Abyssinica Seed Oil, Squalane, Tocopheryl Acetate, Salvia Hispanica Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Rubus Chamaemorus Seed Oil, Vaccinium Vitis-Idaea Seed Oil, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Linoleic Acid, Linolenic Acid, Tocopherol, Lithospermum Erythrorhizon Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraisostearate, Propylene Carbonate, Stearalkonium Hectorite, Parfum/Fragrance, Citral, Limonene, Linalool.']",58.0,Skincare,Moisturizers
P91627362,GO OFF Makeup Dissolving Mist,6326,ONE/SIZE by Patrick Starrr,18322,4.1746,252.0,"['Ethyl Trisiloxane, Isododecane, Cyclopentasiloxane, Cetyl Ethylhexanoate, Isoamyl Cocoate, Isopropyl Isostearate, Isostearyl Isostearate, Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Rubiginosa Seed Oil, Fragrance/Parfum.']",24.0,Skincare,Cleansers
P482298,Dr. Andrew Weil for Origins Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,3733,Origins,6749,4.4028,571.0,"['Water/Aqua/Eau, Butylene Glycol, Saccharomyces Ferment Filtrate, Glycerin, Hypnea Musciformis (Algae) Extract, Citrus Nobilis (Mandarin Orange) Peel Oil, Boswellia Carterii Oil, Lavandula Angustifolia (Lavender) Oil, Pogostemon Cablin (Patchouli) Oil, Citrus Aurantium Dulcis (Orange) Oil, Pelargonium Graveolens (Geranium) Flower Oil, Limonene, Citronellol, Linalool, Geraniol, Ganoderma Lucidum (Mushroom) Extract, Phellinus Linteus Extract, Gelidiella Acerosa Extract, Fuscoporia Obliqua Sclerotium Extract, Hippophae Rhamnoides Extract, Lactobacillus Ferment, Sodium Hyaluronate, Sucrose, Salicylic Acid, Caffeine, Glycine Soja (Soybean) Seed Extract, Dipotassium Glycyrrhizate, Glycereth-26, Caprylyl Glycol, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Polysorbate 20, Glucosamine HCL, Citric Acid, Sodium Hydroxide, Sodium Citrate, Sorbic Acid, Potassium Sorbate, Phenoxyethanol.']",40.0,Skincare,Moisturizers
P434361,High-Potency Night-A-Mins Oil-Free Resurfacing Cream with Fruit Derived AHAs,3733,Origins,10847,4.3358,402.0,"['Water, Methyl Trimethicone, Butylene Glycol, Glycerin, Jojoba Esters, Citrus Aurantium Amara (Bitter Orange) Peel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Aurantium Amara (Bitter Orange) Flower Oil*, Cinnamomum Zeylanicum Leaf Oil*, Valeriana Officinalis Root Oil*, Ferula Galbaniflua (Galbanum) Resin Oil*, Citrus Aurantium Dulcis (Orange) Fruit Extract, Vanilla Planifolia Fruit Extract, Limonene, Linalool, Citral, Coffea Arabica (Coffee) Seed Extract, Citric Acid, Tartaric Acid, Lactic Acid, Salicylic Acid, Biotin, Tocopheryl Acetate, Sodium Pca, Magnesium Ascorbyl Phosphate, Calcium Carbonate, Hordeum Vulgare (Barley) Extract\\Extrait D’orge, Triticum Vulgare (Wheat) Germ Extract, Simmondsia Chinensis (Jojoba) Butter, Gelidiella Acerosa Extract, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Sucrose**, Castanea Sativa (Chestnut) Seed Extract, Dicaprylyl Carbonate, Butyrospermum Parkii (Shea Butter), Hypnea Musciformis (Algae) Extract, Linoleic Acid, Phospholipids, Aloe Barbadensis Leaf Juice, Dimethicone, Ethylhexylglycerin, Carbomer, Trehalose, Tromethamine, Arginine, Caprylyl Glycol, Polysilicone-11, Squalene, Sodium Hyaluronate, Hexylene Glycol, Phenoxyethanol.']",52.0,Skincare,Moisturizers
P385253,Dr. Andrew Weil For Origins Mega-Bright SPF 30 Skin Tone Correcting Oil-Free Moisturizer,3733,Origins,18986,4.0966,207.0,"['Water, Butyloctyl Salicylate, Behenyl Alcohol, Nylon-12, Octyldodecyl Neopentanoate, Butylene Glycol, Dimethicone, Myristyl Myristate, Cetyl Esters, Ascorbyl Glucoside, Polyethylene, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Citrus Aurantium Dulcis (Orange) Peel Oil*, Pelargonium Graveolens Flower Oil*, Cananga Odorata Flower Oil*, Eugenia Caryophyllus (Clove) Bud Oil*, Rosa Damascena Flower Oil*, Jasminum Officinale (Jasmine) Oil*, Viola Odorata Flower/Leaf Extract, Polianthes Tuberosa Extract, Farnesol, Eugenol, Benzyl Salicylate, Citronellol, Citral, Benzyl Benzoate, Geraniol, Rosa Roxburghii Fruit Extract, Paeonia Albiflora (Peony) Root Extract, Molasses Extract\\Saccharum Officinarum\\Extrait De Mélasse, Citrus Grandis (Grapefruit) Peel Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract\\Extrait D’orge, Palmaria Palmata Extract, Morus Nigra (Mulberry) Root Extract, Punica Granatum (Pomegranate) Fruit Juice, Scutellaria Baicalensis Root Extract, Hydrolyzed Rice Bran Extract, Gentiana Lutea (Gentian) Root Extract, Curcuma Longa (Turmeric) Root Extract, Vitis Vinifera (Grape) Fruit Extract, Sucrose**, Glyceryl Stearate, Peg-100 Stearate, Peg-6, Glycerin, Cholesterol, Linoleic Acid, Salicylic Acid, Di-Ppg-2 Myreth-10 Adipate, Sodium Hyaluronate, Betaine, Dipotassium Glycyrrhizate, Steareth-21, Trehalose, Tocopheryl Acetate, Myristyl Laurate, Trisiloxane, Di-C12-18 Alkyl Dimonium Chloride, Caprylyl Glycol, Squalane, Myristyl Alcohol, Tromethamine, Sodium Dehydroacetate, Hexylene Glycol, Sodium Hydroxide, Phenoxyethanol, Mica*, Essential Oil**, Organic Sucrose (Brown Sugar).']",63.0,Skincare,Moisturizers
P469522,RESIST Youth-Extending Daily Hydrating Fluid SPF 50,6341,Paula's Choice,43866,4.2691,405.0,"['Avobenzone 2%, Octinoxate 7.5%, Octisalate 5%, Octocrylene 2%, Water (Aqua), Glycerin, Silica, Dimethicone, Tocopherol, Chamomilla Recutita (Matricaria) Flower Extract, Vitis Vinifera (Grape) Seed Extract, Camellia Sinensis (Green Tea) Leaf Extract, Camellia Oleifera (Green Tea) Leaf Extract, Peucedanum Graveolens (Dill) Extract, Sambucus Nigra (Black Elderberry) Fruit Extract, Avena Sativa (Oat) Bran Extract, Punica Granatum (Pomegranate) Extract, Lycium Barbarum (Goji) Fruit Extract, Hydrogenated Lecithin, Titanium Dioxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Diethylhexyl Syringylidenemalonate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Xanthan Gum, Sodium Carbomer, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol.']",37.0,Skincare,Sunscreen
P501282,C5 Super Boost Vitamin C Moisturizer,6341,Paula's Choice,13256,4.6986,292.0,"['Water/Aqua/Eau, Dicaprylyl Carbonate, 3-O-Ethyl Ascorbic Acid, Dimethicone, Butylene Glycol, Polyglyceryl-6 Distearate, Ascorbyl Glucoside, Squalane, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acetyl sh-Hexapeptide-5 Amide Acetate, Citrullus Lanatus (Watermelon) Seed Oil, Hydrogenated Lecithin, Theobroma Cacao (Cocoa) Seed Butter, Hydrogenated Phosphatidylcholine, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Sodium Hyaluronate, Oryza Sativa (Rice) Bran Extract, Propanediol, Jojoba Esters, Tocopherol, Acetyl Zingerone, Cetyl Palmitate, Caprylyl Glycol, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Sodium Hydroxide, Sorbitan Olivate, Sorbitan Palmitate, Helianthus Annuus (Sunflower) Extract, Ethylhexylglycerin, Hexylene Glycol, Sodium Phytate, Polysorbate 60, Sorbitan Isostearate, Lecithin, Rosmarinus Officinalis (Rosemary) Leaf Extract, Glycine Soja (Soybean) Oil, Lysolecithin, Bacillus Ferment, Citric Acid, Polyglutamic Acid, Beta-Sitosterol, Phytic Acid, Squalene, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate.']",45.0,Skincare,Moisturizers
P469519,RESIST Advanced Replenishing Toner with Hyaluronic Acid,6341,Paula's Choice,37158,4.73,237.0,"['Water (Aqua), Cyclopentasiloxane, Glycerin, Glycerth-26, Polysorbate 20, Dimethiconol, Linoleic Acid, Oleic Acid, Linolenic Acid, Phospholipids, Carnosine, Epigallocatechin Gallate, Genistein, Sodium Hyaluronate, Sphingolipids, Ferulic Acid, Laurdimonium Hydroxypropyl Hydrolyzed Soy Protein, Glycyrrhiza Glabra (Licorice) Root Extract, Acetyl Glucosamine, Quercetin, Oenothera Biennis (Evening Primrose) Oil, Beta Vulgaris (Beet) Root Extract, Cucurbita Pepo (Pumpkin) Seed Extract, Lecithin, Caprylic/Capric Triglyceride, Hydrolyzed Corn Starch, Hydrogenated Lecithin, Palmitic Acid, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Laureth-23, Laureth-4, Aminomethyl Propanol, Disodium EDTA, Sodium Benzoate, Ethylhexylglycerin, Phenoxyethanol, Chlorphenesin, Benzoic Acid, Sorbic Acid.']",26.0,Skincare,Cleansers
P469520,RESIST Perfectly Balanced Foaming Cleanser,6341,Paula's Choice,27344,4.73,200.0,"['Water (Aqua), Sodium Lauroamphoacetate, Sodium Cocoyl Isethionate, Stearic Acid, Glycerin, Glycol Distearate, Helianthus Annuus (Sunflower) Seed Oil, Acrylates Copolymer, Cetearyl Alcohol, Sodium Hyaluronate, Ceramide NP, Ceramide AP, Ceramide EOP, Phytosphingosine, Phospholipids, Sphingolipids, Lecithin, Arginine, Cholesterol, Aloe Barbadensis Leaf Extract, Disodium EDTA, Sodium Chloride, Sodium Hydroxide, Sodium Lauroyl Lactylate, Xanthan Gum, Carbomer, Hexylene Glycol, Phenoxyethanol, Caprylyl Glycol.']",22.0,Skincare,Cleansers
P469530,Blemish Balm Cleanser,6209,Peace Out,16182,4.5597,243.0,"['Water (Aqua), Glycerin, Sodium Stearate, Sodium Cocoyl Isethionate, Myristic Acid, Propanediol, Palmitic Acid, Caprylic/Capric Triglyceride, Cellulose Acetate, Polyglyceryl-10 Laurate, Stearic Acid, Glyceryl Behenate, Hydrogenated Jojoba Oil, Copernicia Cerifera (Carnauba) Wax, Polyglyceryl-2 Stearate, Alanine, Arginine, Ceramide NG, Threonine, Salicylic Acid, Niacinamide, Hydrolyzed Hyaluronic Acid, Lysine HCL, Glycine, Proline, Serine, Glutamic Acid, Vitis Vinifera (Grape) Seed Oil, Chamaecyparis Obtusa Leaf Extract, Citrus Unshiu Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Lactobacillus Ferment, Betaine, Dextrin, PCA, Polydextrose, Sodium Lactate, Caprylhydroxamic Acid, Sodium PCA, Amylopectin, Benzyl Alcohol, Trisodium Ethylenediamine Disuccinate, Lauric Acid, Coconut Acid, Sodium Isethionate.']",22.0,Skincare,Cleansers
P474971,Daily Blemish Repairing Moisturizer,6209,Peace Out,8255,4.2624,221.0,"['Water/Aqua/Eau, Neopentyl Glycol Diheptanoate, Glycerin, Propanediol, Coconut Alkanes, Triheptanoin, Brassica Glycerides, Cetearyl Olivate, Coco-Caprylate/Caprate, Hydrogenated Ethylhexyl Olivate, Sorbitan Olivate, Bakuchiol, Niacinamide, Polymethylsilsesquioxane/Silica Crosspolymer, Squalane, Ceramide EOP, Ceramide NP, Ceramide AP, Ubiquinone, Cannabis Sativa (Hemp) Seed Oil, Passiflora Edulis (Passionfruit) Seed Oil, Moringa Oleifera (Moringa) Seed Oil, Rosa Canina (Rosehip) Seed Oil, Pavlova Lutheri Extract, Salix Alba (Willow) Bark Extract, Cholesterol, Lauroyl Lysine, Phytosphingosine, Saccharomyces Ferment, Castor Oil/IPDI Copolymer, Sodium Lauroyl Lactylate, Caprylhydroxamic Acid, Dilinoleic Acid/Butanediol Copolymer, Trisodium Ethylenediamine Disuccinate, C12-15 Alkyl Benzoate, Citric Acid, Tocopheryl Acetate, Carbomer, 1,2-Hexanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ethylhexylglycerin, Polysorbate 60, Sorbitan Isostearate, Phenoxyethanol.']",28.0,Skincare,Moisturizers
